Order ID,Product,Quantity Ordered,Price Each,Order Date
130634,Sony WF-1000XM6,1,299,10/18/25 11:19
134828,Sony WH-1000XM6,1,459,11/22/25 11:33
146878,iPhone 17 Pro Max,1,1299,03/04/26 19:24
102820,Galaxy S26+,1,1299,02/22/25 10:49
144729,MacBook Neo,1,599,02/13/26 19:51
123211,Sony WF-1000XM6,1,299,08/16/25 12:50
147301,Sony WF-1000XM6,2,299,03/07/26 02:16
116920,iPhone 17 Pro Max,1,1299,06/24/25 05:46
143215,Galaxy S26 Ultra,1,1299,01/30/26 11:35
131183,BRAVIA 3 II 65,4,899,10/22/25 00:07
116877,BRAVIA XR 65,1,3499,06/23/25 10:24
129533,Sony WF-1000XM6,1,299,10/09/25 14:38
148119,Alpha 7R V ,1,3299,03/14/26 13:35
103675,Sony WH-1000XM6,1,459,03/02/25 00:59
150965,Sony WF-1000XM6,1,299,04/07/26 00:42
116007,MacBook Neo,3,599,06/16/25 06:18
115081,Sony WH-1000XM6,1,459,06/08/25 13:43
115115,BRAVIA XR 83,1,3599,06/08/25 11:38
124251,MacBook Air 15 Inch,1,1299,08/25/25 08:10
136422,iMac,1,1699,12/05/25 19:33
123744,BRAVIA 3 II 65,1,899,08/20/25 07:35
113691,Sony WF-1000XM6,1,299,05/27/25 03:09
141800,Sony WF-1000XM6,1,299,01/18/26 19:08
124271,Sony WH-1000XM6,2,459,08/25/25 22:05
145104,MacBook Neo,1,599,02/16/26 23:38
140137,iPhone 17 Pro Max,1,1299,01/04/26 22:04
107734,Sony WH-1000XM6,1,459,04/06/25 01:42
101052,iPhone 17 Pro Max,1,1299,02/07/25 20:28
108782,iMac,1,1699,04/15/25 19:36
117018,BRAVIA 3 II 65,1,899,06/24/25 11:07
100496,MacBook Neo,1,599,02/02/25 02:00
135687,MacBook Neo,3,599,11/29/25 17:01
140340,Galaxy S26+,1,1299,01/05/26 03:24
111736,MacBook Neo,2,599,05/11/25 13:11
125052,Sony WH-1000XM6,1,459,09/01/25 01:41
113795,Sony WF-1000XM6,4,299,05/28/25 22:29
140620,iMac,1,1699,01/08/26 18:37
144657,Sony WF-1000XM6,1,299,02/12/26 04:41
137592,Galaxy S26 Ultra,1,1299,12/14/25 08:30
103185,iMac,1,1699,02/26/25 01:38
148184,Sony WH-1000XM6,1,459,03/15/26 05:38
100799,BRAVIA 3 II 65,1,899,02/04/25 22:54
118070,Sony WF-1000XM6,3,299,07/03/25 13:07
108515,Galaxy S26 Ultra,1,1299,04/12/25 01:40
145042,Sony WF-1000XM6,1,299,02/15/26 09:13
125099,Galaxy S26 Ultra,1,1299,09/01/25 18:01
143324,Galaxy S26 Ultra,1,1299,01/31/26 11:52
118273,Sony WH-1000XM6,1,459,07/05/25 11:42
125199,Galaxy S26 Ultra,1,1299,09/02/25 11:59
136203,Sony WH-1000XM6,1,459,12/03/25 18:39
132406,MacBook Neo,1,599,11/02/25 16:31
135265,BRAVIA XR8B 65,1,1299,11/25/25 03:29
109863,BRAVIA 3 II 65,1,899,04/24/25 00:26
116438,BRAVIA 3 II 65,1,899,06/19/25 15:29
120457,Sony WF-1000XM6,1,299,07/24/25 06:37
117291,MacBook Neo,3,599,06/27/25 05:48
117936,Sony WH-1000XM6,1,459,07/02/25 06:13
108746,Galaxy S26 Ultra,1,1299,04/14/25 22:51
109554,MacBook Air 15 Inch,1,1299,04/22/25 10:03
125360,Sony WH-1000XM6,4,459,09/04/25 05:58
100199,Galaxy S26+,1,1299,01/30/25 14:33
118148,MacBook Air 15 Inch,1,1299,07/04/25 23:46
112048,BRAVIA XR 83,1,3599,05/13/25 13:35
117622,Galaxy S26+,1,1299,06/29/25 08:04
115239,Galaxy S26 Ultra,1,1299,06/09/25 04:37
147591,MacBook Neo,1,599,03/10/26 22:35
105146,Sony WH-1000XM6,1,459,03/15/25 00:32
133098,Galaxy S26 Ultra,1,1299,11/07/25 19:57
113397,iPhone 17 Pro Max,1,1299,05/25/25 14:56
140847,iPhone 17 Pro Max,1,1299,01/10/26 10:46
101168,BRAVIA 3 II 65,1,899,02/07/25 14:24
116255,MacBook Air 15 Inch,1,1299,06/18/25 17:12
111570,BRAVIA XR8B 65,1,1299,05/09/25 04:42
103387,iPhone 17 Pro Max,1,1299,02/28/25 21:33
142674,Galaxy S26+,1,1299,01/25/26 23:36
120055,iPhone 17 Pro Max,1,1299,07/21/25 22:28
105445,iPhone 17 Pro Max,1,1299,03/18/25 15:17
133949,iPhone 17 Pro Max,1,1299,11/15/25 13:46
151250,Galaxy S26+,1,1299,04/09/26 18:22
113284,MacBook Neo,2,599,05/24/25 01:43
126906,Sony WF-1000XM6,1,299,09/17/25 23:54
151267,iPhone 17 Pro Max,1,1299,04/10/26 13:25
103191,MacBook Air 15 Inch,1,1299,02/26/25 10:10
116795,BRAVIA 3 II 65,1,899,06/22/25 19:59
103516,MacBook Neo,1,599,03/01/25 03:10
153015,Galaxy S26+,1,1299,04/24/26 09:36
141248,Galaxy S26+,1,1299,01/13/26 21:00
118964,Galaxy S26 Ultra,1,1299,07/11/25 12:07
114521,Sony WF-1000XM6,1,299,06/03/25 09:03
103480,Galaxy S26 Ultra,1,1299,02/28/25 21:26
137362,MacBook Neo,1,599,12/13/25 13:02
127380,MacBook Air 15 Inch,1,1299,09/21/25 01:52
138659,BRAVIA 3 II 65,1,899,12/22/25 15:00
108086,iMac,1,1699,04/09/25 12:00
126124,BRAVIA XR8B 65,1,1299,09/10/25 08:45
121355,Sony WH-1000XM6,1,459,08/01/25 17:05
125566,BRAVIA 3 II 65,1,899,09/05/25 06:29
102708,BRAVIA 3 II 65,1,899,02/21/25 13:26
149849,MacBook Neo,1,599,03/29/26 18:56
137904,MacBook Neo,1,599,12/17/25 18:43
142924,MacBook Neo,1,599,01/28/26 05:13
105077,Alpha 7R V ,1,3299,03/14/25 07:47
135185,iPhone 17 Pro Max,1,1299,11/25/25 21:48
144683,Alpha 1,1,6199,02/12/26 19:29
129008,BRAVIA 3 II 65,1,899,10/04/25 04:11
117711,Sony WF-1000XM6,1,299,06/30/25 15:22
102457,BRAVIA XR8B 65,1,1299,02/19/25 12:28
123022,MacBook Neo,1,599,08/15/25 23:45
151640,Galaxy Z Fold7,1,1999,04/12/26 21:46
129635,Sony WF-1000XM6,1,299,10/10/25 23:37
131321,MacBook Neo,1,599,10/24/25 22:40
102369,BRAVIA 3 II 65,2,899,02/18/25 12:53
102213,Sony WF-1000XM6,1,299,02/17/25 15:27
110212,Sony WF-1000XM6,4,299,04/27/25 16:46
103736,BRAVIA 3 II 65,1,899,03/02/25 16:38
133977,MacBook Neo,1,599,11/15/25 00:10
130560,Galaxy S26 Ultra,1,1299,10/17/25 01:25
141994,MacBook Neo,1,599,01/20/26 04:50
135195,MacBook Neo,1,599,11/25/25 12:22
138517,Galaxy S26+,1,1299,12/21/25 10:51
133159,Sony WH-1000XM6,1,459,11/08/25 08:41
112227,MacBook Air 15 Inch,1,1299,05/15/25 13:58
112829,Sony WF-1000XM6,1,299,05/20/25 09:47
139960,Sony WF-1000XM6,4,299,01/02/26 05:56
100999,Sony WF-1000XM6,4,299,02/06/25 21:06
114057,"Samsung 85"" Neo QLED QN80H",1,3299,05/30/25 03:27
114619,Sony WF-1000XM6,4,299,06/04/25 02:31
120489,Galaxy S26 Ultra,1,1299,07/24/25 02:35
109740,Galaxy S26 Ultra,1,1299,04/23/25 15:46
117454,Sony WF-1000XM6,1,299,06/28/25 04:06
112612,BRAVIA XR8B 65,1,1299,05/18/25 07:17
141360,Galaxy S26 Ultra,1,1299,01/14/26 13:18
110822,Sony WH-1000XM6,1,459,05/03/25 11:06
134662,BRAVIA 3 II 65,1,899,11/20/25 03:31
134858,Sony WF-1000XM6,4,299,11/22/25 14:46
141173,MacBook Pro 16 Inch,1,2699,01/13/26 03:57
130215,MacBook Neo,1,599,10/15/25 08:32
113005,MacBook Neo,1,599,05/22/25 04:58
104507,Sony WF-1000XM6,1,299,03/09/25 12:58
151679,iPhone 17 Pro Max,1,1299,04/13/26 12:52
108287,Galaxy S26+,1,1299,04/10/25 13:01
143148,MacBook Neo,1,599,01/30/26 10:20
102464,"Samsung 85"" Neo QLED QN80H",1,3299,02/19/25 05:37
102571,Galaxy S26 Ultra,1,1299,02/20/25 14:15
129951,Galaxy S26+,1,1299,10/12/25 05:37
106539,Sony WF-1000XM6,2,299,03/27/25 02:23
110888,Galaxy S26 Ultra,1,1299,05/03/25 11:12
140182,Sony WH-1000XM6,1,459,01/04/26 19:42
147365,MacBook Neo,1,599,03/08/26 04:38
146704,Sony WH-1000XM6,1,459,03/02/26 20:04
115300,MacBook Air 15 Inch,1,1299,06/10/25 17:58
136460,Sony WF-1000XM6,1,299,12/05/25 01:14
110792,MacBook Neo,1,599,05/03/25 22:13
106386,MacBook Neo,1,599,03/26/25 11:04
121328,MacBook Neo,1,599,08/01/25 07:28
127125,Sony WH-1000XM6,1,459,09/19/25 09:39
129920,Sony WF-1000XM6,1,299,10/12/25 07:22
104762,BRAVIA 3 II 65,1,899,03/11/25 07:23
113423,Sony WH-1000XM6,1,459,05/25/25 17:57
128099,MacBook Air 15 Inch,1,1299,09/27/25 03:29
139561,BRAVIA 3 II 65,1,899,12/29/25 22:31
119038,Sony WH-1000XM6,1,459,07/12/25 23:36
145085,Galaxy S26+,1,1299,02/15/26 18:18
108303,iPhone 17 Pro Max,1,1299,04/11/25 22:17
145092,BRAVIA 3 II 65,1,899,02/15/26 19:51
111157,BRAVIA 3 II 65,1,899,05/05/25 23:56
106384,MacBook Neo,1,599,03/26/25 22:34
118387,Sony WH-1000XM6,1,459,07/06/25 10:28
141760,MacBook Neo,1,599,01/18/26 07:01
149542,Galaxy S26 Ultra,1,1299,03/26/26 04:06
137043,Sony WH-1000XM6,1,459,12/10/25 18:03
152188,Sony WF-1000XM6,1,299,04/17/26 19:58
137050,Sony WH-1000XM6,4,459,12/10/25 19:53
138069,Sony WF-1000XM6,1,299,12/18/25 18:50
135738,Sony WF-1000XM6,1,299,11/29/25 10:24
103463,BRAVIA XR 65,1,3499,02/28/25 17:49
108114,Sony WF-1000XM6,1,299,04/09/25 22:25
132337,BRAVIA XR8B 65,1,1299,11/01/25 17:01
138386,Galaxy S26+,1,1299,12/20/25 12:04
125967,MacBook Air 15 Inch,1,1299,09/09/25 18:36
149249,MacBook Neo,3,599,03/24/26 00:37
126672,Sony WF-1000XM6,1,299,09/15/25 19:09
133369,MacBook Neo,1,599,11/10/25 12:55
143024,BRAVIA 3 II 65,1,899,01/28/26 15:23
109287,Sony WF-1000XM6,1,299,04/19/25 13:15
127640,Sony WH-1000XM6,1,459,09/23/25 00:31
136391,BRAVIA 3 II 65,1,899,12/04/25 03:12
137129,iPhone 17 Pro Max,1,1299,12/11/25 13:07
120015,BRAVIA XR8B 65,1,1299,07/20/25 18:22
131406,iPhone 17 Pro Max,1,1299,10/25/25 03:05
120990,iPhone 17 Pro Max,1,1299,07/29/25 04:25
142564,Galaxy S26+,1,1299,01/24/26 08:06
100195,Galaxy S26 Ultra,1,1299,01/30/25 01:43
148346,Galaxy Z Fold7,1,1999,03/16/26 18:00
115269,iPhone 17 Pro Max,1,1299,06/10/25 13:06
108970,Galaxy S26+,1,1299,04/16/25 00:53
124257,Sony WH-1000XM6,1,459,08/25/25 21:07
113782,Sony WF-1000XM6,1,299,05/28/25 12:54
136980,Galaxy S26 Ultra,1,1299,12/09/25 18:48
139424,Galaxy S26+,1,1299,12/28/25 12:23
136692,Sony WF-1000XM6,1,299,12/07/25 07:18
112447,MacBook Neo,1,599,05/17/25 06:27
103424,Sony WH-1000XM6,1,459,02/28/25 19:45
119614,MacBook Air 15 Inch,1,1299,07/17/25 07:52
137494,BRAVIA 3 II 65,1,899,12/13/25 17:03
119633,Sony WH-1000XM6,1,459,07/17/25 03:41
127219,MacBook Pro 16 Inch,1,2699,09/20/25 10:57
125686,Galaxy S26 Ultra,1,1299,09/06/25 03:19
136444,Sony WH-1000XM6,1,459,12/05/25 05:18
150138,Sony WF-1000XM6,3,299,03/31/26 04:36
145571,Sony WH-1000XM6,1,459,02/20/26 21:18
144796,BRAVIA XR8B 65,1,1299,02/13/26 01:59
151657,Galaxy S26 Ultra,1,1299,04/12/26 08:32
141984,iPhone 17 Pro Max,1,1299,01/20/26 23:12
146445,iPhone 17 Pro Max,1,1299,02/28/26 05:08
106125,BRAVIA XR8B 65,1,1299,03/23/25 18:22
147067,Galaxy S26+,1,1299,03/05/26 19:05
136170,iPhone 17 Pro Max,1,1299,12/03/25 14:17
133173,Sony WF-1000XM6,1,299,11/08/25 12:43
134817,MacBook Neo,1,599,11/22/25 02:20
150542,iPhone 17 Pro Max,1,1299,04/04/26 11:55
141524,Sony WF-1000XM6,1,299,01/16/26 17:47
142325,Galaxy S26 Ultra,1,1299,01/22/26 13:10
135801,iPhone 17 Pro Max,1,1299,11/30/25 01:09
137324,Galaxy S26 Ultra,1,1299,12/12/25 12:26
146317,Galaxy S26+,1,1299,02/26/26 15:44
136012,Sony WF-1000XM6,3,299,12/01/25 12:40
116453,MacBook Pro 16 Inch,1,2699,06/20/25 01:30
150967,Sony WF-1000XM6,1,299,04/07/26 20:24
113865,iMac,1,1699,05/29/25 21:06
116143,Sony WH-1000XM6,1,459,06/17/25 07:06
129151,MacBook Air 15 Inch,1,1299,10/06/25 14:41
128943,Sony WH-1000XM6,1,459,10/04/25 10:50
140405,Sony WH-1000XM6,1,459,01/06/26 20:25
143020,BRAVIA 3 II 65,3,899,01/28/26 10:06
149848,MacBook Neo,4,599,03/29/26 23:23
140922,BRAVIA XR8B 65,1,1299,01/10/26 19:17
119986,Sony WH-1000XM6,1,459,07/20/25 23:02
129162,Sony WH-1000XM6,1,459,10/06/25 04:03
108700,Sony WF-1000XM6,1,299,04/14/25 09:45
102932,Galaxy S26 Ultra,1,1299,02/23/25 12:48
121468,MacBook Neo,4,599,08/02/25 00:34
133970,MacBook Neo,2,599,11/15/25 22:54
123018,MacBook Pro 16 Inch,1,2699,08/15/25 01:19
112367,Sony WF-1000XM6,1,299,05/16/25 09:35
135308,MacBook Pro 16 Inch,1,2699,11/26/25 03:00
124116,MacBook Neo,1,599,08/24/25 19:58
146181,Sony WF-1000XM6,1,299,02/25/26 12:10
139157,iPhone 17 Pro Max,1,1299,12/27/25 00:54
131156,Cinema Line FX6 ,1,8299,10/22/25 18:35
137783,MacBook Neo,1,599,12/16/25 05:13
143100,BRAVIA XR8B 65,1,1299,01/29/26 11:14
144215,Sony WF-1000XM6,1,299,02/08/26 05:38
122386,BRAVIA XR8B 65,1,1299,08/09/25 13:12
137983,BRAVIA XR8B 65,1,1299,12/17/25 07:35
128928,MacBook Air 15 Inch,1,1299,10/04/25 02:34
105247,MacBook Neo,1,599,03/16/25 09:15
103626,BRAVIA 3 II 65,1,899,03/01/25 14:34
128946,Sony WH-1000XM6,1,459,10/04/25 11:23
102192,Sony WH-1000XM6,2,459,02/17/25 07:42
119748,Sony WF-1000XM6,3,299,07/18/25 23:38
137794,Sony WH-1000XM6,1,459,12/16/25 10:30
122254,Galaxy S26 Ultra,1,1299,08/08/25 20:36
125726,MacBook Neo,1,599,09/07/25 14:06
116833,Sony WH-1000XM6,1,459,06/23/25 14:26
121000,MacBook Neo,1,599,07/29/25 17:18
143205,BRAVIA XR8B 65,1,1299,01/30/26 18:23
106805,Sony WH-1000XM6,1,459,03/29/25 07:49
140896,Sony WF-1000XM6,1,299,01/10/26 03:53
151899,BRAVIA 3 II 65,1,899,04/14/26 10:40
148536,Sony WH-1000XM6,1,459,03/18/26 19:40
140758,Sony WH-1000XM6,1,459,01/09/26 08:48
137603,Galaxy S26 Ultra,1,1299,12/14/25 19:32
118845,Sony WF-1000XM6,1,299,07/10/25 12:11
138854,Sony WF-1000XM6,1,299,12/24/25 13:56
128809,Sony WF-1000XM6,1,299,10/03/25 17:11
131329,MacBook Air 15 Inch,1,1299,10/24/25 10:54
139168,iPhone 17 Pro Max,1,1299,12/27/25 16:50
101185,MacBook Neo,1,599,02/08/25 00:15
120841,Galaxy Z Fold7,1,1999,07/27/25 01:34
152113,Galaxy S26 Ultra,1,1299,04/16/26 15:43
115731,Galaxy S26+,1,1299,06/13/25 05:41
135953,MacBook Neo,2,599,12/01/25 16:38
104142,Sony WF-1000XM6,1,299,03/06/25 21:08
147755,Sony WF-1000XM6,3,299,03/11/26 21:45
120007,Sony WF-1000XM6,1,299,07/20/25 03:28
140205,Sony WF-1000XM6,1,299,01/04/26 09:25
109640,iPhone 17 Pro Max,1,1299,04/23/25 12:23
123518,MacBook Neo,1,599,08/19/25 21:57
118069,Sony WF-1000XM6,4,299,07/03/25 19:27
134759,BRAVIA XR8B 65,1,1299,11/21/25 09:42
109098,iPhone 17 Pro Max,1,1299,04/18/25 02:12
143472,iPhone 17 Pro Max,1,1299,02/02/26 11:08
142367,MacBook Neo,3,599,01/23/26 09:10
103915,Sony WF-1000XM6,1,299,03/04/25 08:10
145310,BRAVIA 3 II 65,1,899,02/17/26 21:47
134749,Sony WF-1000XM6,1,299,11/21/25 23:11
122802,Sony WF-1000XM6,1,299,08/13/25 14:04
138011,iPhone 17 Pro Max,1,1299,12/18/25 18:14
131393,Galaxy S26+,1,1299,10/24/25 16:39
114117,MacBook Air 15 Inch,1,1299,05/31/25 20:51
132450,Sony WF-1000XM6,3,299,11/02/25 11:57
115094,Sony WF-1000XM6,1,299,06/08/25 01:25
108301,iPhone 17 Pro Max,1,1299,04/11/25 07:57
111057,MacBook Neo,4,599,05/05/25 15:31
135046,Galaxy S26+,1,1299,11/23/25 21:42
118654,Galaxy S26+,1,1299,07/08/25 18:29
113769,Sony WH-1000XM6,1,459,05/28/25 19:48
116747,Sony WF-1000XM6,1,299,06/22/25 16:33
121153,Sony WF-1000XM6,1,299,07/30/25 15:10
125175,Sony WF-1000XM6,4,299,09/02/25 18:07
117033,MacBook Pro 16 Inch,1,2699,06/25/25 18:25
115995,MacBook Neo,1,599,06/16/25 16:05
103172,MacBook Neo,1,599,02/26/25 00:30
151691,MacBook Neo,1,599,04/13/26 09:09
123024,MacBook Neo,1,599,08/15/25 06:20
110062,Sony WH-1000XM6,3,459,04/26/25 03:33
104963,Alpha 7R V ,1,3299,03/13/25 06:06
114952,Sony WH-1000XM6,2,459,06/07/25 02:48
152287,Sony WH-1000XM6,1,459,04/18/26 16:30
130593,MacBook Neo,1,599,10/18/25 19:55
128895,iPhone 17 Pro Max,1,1299,10/04/25 13:42
120611,BRAVIA 3 II 65,1,899,07/25/25 05:49
126858,MacBook Neo,1,599,09/17/25 01:40
116042,Sony WF-1000XM6,4,299,06/16/25 21:43
138589,Sony WH-1000XM6,2,459,12/22/25 01:54
145800,MacBook Air 15 Inch,1,1299,02/22/26 07:15
107102,BRAVIA 3 II 65,1,899,03/31/25 21:07
103748,iPhone 17 Pro Max,1,1299,03/03/25 01:07
125524,BRAVIA XR8B 65,1,1299,09/05/25 12:26
141905,Sony WH-1000XM6,1,459,01/19/26 23:29
112091,MacBook Neo,1,599,05/14/25 10:06
147528,Sony WF-1000XM6,1,299,03/09/26 05:18
111589,Galaxy S26+,1,1299,05/09/25 00:28
122701,Sony WH-1000XM6,1,459,08/12/25 10:40
108538,BRAVIA 3 II 65,1,899,04/12/25 05:48
103509,MacBook Neo,1,599,03/01/25 06:51
123503,iPhone 17 Pro Max,1,1299,08/19/25 02:55
116541,Galaxy S26 Ultra,1,1299,06/20/25 12:14
110467,MacBook Air 15 Inch,1,1299,04/30/25 00:18
147675,Galaxy S26 Ultra,1,1299,03/10/26 18:00
129241,MacBook Neo,2,599,10/07/25 13:06
151261,iPhone 17 Pro Max,1,1299,04/10/26 02:05
108777,MacBook Neo,1,599,04/15/25 09:17
120114,Sony WF-1000XM6,1,299,07/21/25 15:56
121955,Sony WH-1000XM6,1,459,08/06/25 19:32
144669,Sony WF-1000XM6,1,299,02/12/26 09:08
134730,Sony WF-1000XM6,1,299,11/21/25 04:07
108713,Sony WF-1000XM6,2,299,04/14/25 10:15
126765,Sony WH-1000XM6,3,459,09/16/25 08:49
149751,Sony WH-1000XM6,4,459,03/28/26 09:45
112981,BRAVIA 3 II 65,1,899,05/21/25 12:34
125709,iPhone 17 Pro Max,1,1299,09/07/25 07:48
131743,Galaxy S26+,1,1299,10/27/25 05:01
106882,iPhone 17 Pro Max,1,1299,03/30/25 07:19
125950,MacBook Neo,1,599,09/09/25 03:11
125019,MacBook Neo,1,599,09/01/25 06:16
127519,Sony WH-1000XM6,1,459,09/22/25 00:06
144094,Sony WF-1000XM6,1,299,02/07/26 07:50
114829,Sony WH-1000XM6,1,459,06/06/25 04:37
106263,Galaxy S26+,1,1299,03/24/25 04:19
115553,Sony WF-1000XM6,1,299,06/12/25 04:31
109590,Sony WF-1000XM6,1,299,04/22/25 20:48
117505,Galaxy S26+,1,1299,06/28/25 23:51
150141,Sony WF-1000XM6,2,299,03/31/26 23:21
121369,Sony WF-1000XM6,1,299,08/01/25 07:03
146088,Sony WF-1000XM6,1,299,02/24/26 19:48
102108,Sony WF-1000XM6,1,299,02/16/25 02:55
114537,Galaxy S26 Ultra,1,1299,06/03/25 13:06
112475,Sony WF-1000XM6,1,299,05/17/25 11:36
134161,Alpha 7R V ,1,3299,11/16/25 18:07
107978,Sony WH-1000XM6,1,459,04/08/25 05:31
103013,Sony WF-1000XM6,4,299,02/24/25 09:05
135612,Sony WF-1000XM6,1,299,11/28/25 16:14
121795,BRAVIA 3 II 65,1,899,08/04/25 14:57
147659,BRAVIA XR8B 65,1,1299,03/10/26 16:42
104615,Sony WF-1000XM6,2,299,03/10/25 09:12
113493,Galaxy S26+,1,1299,05/25/25 19:27
152482,MacBook Neo,1,599,04/20/26 01:16
150679,MacBook Neo,1,599,04/05/26 08:10
151824,MacBook Neo,1,599,04/14/26 04:20
133529,Sony WF-1000XM6,1,299,11/11/25 08:10
127552,Sony WF-1000XM6,1,299,09/22/25 16:59
116676,iPhone 17 Pro Max,1,1299,06/22/25 15:22
120755,iPhone 17 Pro Max,1,1299,07/27/25 10:22
123833,Galaxy S26 Ultra,1,1299,08/21/25 22:08
136512,iPhone 17 Pro Max,1,1299,12/06/25 18:30
134896,Galaxy S26 Ultra,1,1299,11/22/25 06:13
118681,MacBook Neo,1,599,07/09/25 10:24
152598,MacBook Neo,4,599,04/21/26 21:13
112419,BRAVIA 3 II 65,1,899,05/16/25 14:50
100656,BRAVIA XR8B 65,1,1299,02/03/25 10:07
136949,Sony WF-1000XM6,1,299,12/09/25 10:20
122456,MacBook Neo,1,599,08/10/25 07:18
148514,MacBook Neo,3,599,03/18/26 18:12
134404,BRAVIA XR8B 65,1,1299,11/18/25 14:33
130801,Galaxy S26 Ultra,1,1299,10/19/25 01:48
119453,Galaxy S26 Ultra,1,1299,07/15/25 18:14
136074,MacBook Neo,3,599,12/02/25 02:18
104766,BRAVIA 3 II 65,1,899,03/11/25 09:04
114128,Sony WH-1000XM6,1,459,05/31/25 21:48
129599,MacBook Air 15 Inch,1,1299,10/10/25 03:37
127329,BRAVIA 3 II 65,1,899,09/20/25 21:40
116770,BRAVIA XR8B 65,1,1299,06/22/25 18:31
125650,Sony WF-1000XM6,1,299,09/06/25 23:00
112605,BRAVIA XR 65,1,3499,05/18/25 12:51
129152,Sony WH-1000XM6,1,459,10/06/25 16:05
131560,MacBook Neo,1,599,10/26/25 06:20
148430,Sony WF-1000XM6,1,299,03/17/26 22:43
110712,Sony WF-1000XM6,1,299,05/02/25 15:20
130355,iMac,1,1699,10/16/25 11:02
113564,Sony WH-1000XM6,1,459,05/26/25 16:19
131919,Sony WH-1000XM6,1,459,10/29/25 04:26
105493,Sony WF-1000XM6,3,299,03/18/25 23:44
116189,Galaxy S26 Ultra,1,1299,06/17/25 01:12
141910,Sony WH-1000XM6,4,459,01/19/26 14:50
130564,Galaxy S26+,1,1299,10/17/25 22:37
152334,Galaxy S26 Ultra,1,1299,04/18/26 06:57
121003,MacBook Neo,1,599,07/29/25 00:23
148291,MacBook Neo,1,599,03/16/26 09:29
136336,Sony WF-1000XM6,1,299,12/04/25 23:40
110711,Sony WF-1000XM6,2,299,05/02/25 18:31
113370,Galaxy S26+,1,1299,05/24/25 17:27
150926,MacBook Neo,4,599,04/07/26 06:59
127462,Galaxy S26+,1,1299,09/21/25 21:30
108257,BRAVIA XR8B 65,1,1299,04/10/25 15:12
107131,MacBook Neo,1,599,04/01/25 09:57
115483,Galaxy Z Fold7,1,1999,06/11/25 03:18
124392,Sony WH-1000XM6,4,459,08/26/25 10:21
125325,iPhone 17 Pro Max,1,1299,09/04/25 22:42
114027,Sony WF-1000XM6,1,299,05/30/25 05:39
108329,MacBook Neo,2,599,04/11/25 09:53
147938,MacBook Neo,1,599,03/13/26 17:53
117098,Sony WF-1000XM6,1,299,06/25/25 06:14
139693,MacBook Neo,1,599,12/31/25 09:33
134167,Galaxy S26 Ultra,1,1299,11/16/25 17:13
147019,Sony WF-1000XM6,1,299,03/05/26 21:24
113933,Galaxy S26 Ultra,1,1299,05/29/25 10:30
110341,Galaxy S26+,1,1299,04/28/25 13:22
147768,BRAVIA XR8B 65,1,1299,03/11/26 05:41
151113,Galaxy S26 Ultra,1,1299,04/08/26 15:22
128693,Sony WH-1000XM6,1,459,10/02/25 22:05
135860,Sony WH-1000XM6,1,459,11/30/25 19:01
107199,Alpha 7 V,1,2899,04/01/25 14:17
144788,Sony WF-1000XM6,1,299,02/13/26 20:10
140157,MacBook Neo,1,599,01/04/26 03:32
131930,Sony WF-1000XM6,3,299,10/29/25 02:26
101154,Galaxy S26 Ultra,1,1299,02/07/25 04:12
146343,MacBook Neo,1,599,02/27/26 09:16
103688,Sony WF-1000XM6,1,299,03/02/25 04:08
140005,BRAVIA 3 II 65,2,899,01/02/26 13:50
134510,Sony WF-1000XM6,1,299,11/19/25 02:45
118668,iPhone 17 Pro Max,1,1299,07/09/25 07:56
145314,iPhone 17 Pro Max,1,1299,02/18/26 16:10
148804,Sony WF-1000XM6,1,299,03/20/26 16:35
115279,MacBook Neo,4,599,06/10/25 15:03
117233,BRAVIA XR8B 65,1,1299,06/26/25 21:19
140092,BRAVIA XR 65,1,3499,01/03/26 16:27
136952,Sony WF-1000XM6,2,299,12/09/25 17:05
127044,Alpha 7R V ,1,3299,09/18/25 10:19
118012,MacBook Neo,1,599,07/03/25 22:26
111603,iPhone 17 Pro Max,1,1299,05/10/25 13:26
126119,Sony WF-1000XM6,1,299,09/10/25 21:57
111913,Sony WH-1000XM6,1,459,05/12/25 00:58
105968,Sony WF-1000XM6,1,299,03/22/25 16:37
136484,"Samsung 85"" Neo QLED QN80H",1,3299,12/05/25 21:36
104168,Sony WF-1000XM6,1,299,03/06/25 23:48
137878,iPhone 17 Pro Max,1,1299,12/17/25 21:11
135863,Sony WH-1000XM6,1,459,11/30/25 09:14
115418,MacBook Neo,1,599,06/11/25 13:00
126415,Sony WH-1000XM6,1,459,09/13/25 03:38
141562,Galaxy S26 Ultra,1,1299,01/16/26 23:18
103268,BRAVIA 3 II 65,1,899,02/26/25 22:14
122543,Galaxy S26+,1,1299,08/10/25 02:42
125338,MacBook Neo,1,599,09/04/25 15:31
116051,Sony WF-1000XM6,1,299,06/16/25 07:42
119851,Sony WH-1000XM6,4,459,07/19/25 09:01
126005,Sony WF-1000XM6,1,299,09/09/25 05:58
135087,MacBook Neo,1,599,11/24/25 17:59
111210,Sony WF-1000XM6,1,299,05/06/25 23:02
132447,Sony WF-1000XM6,1,299,11/02/25 19:46
148984,Galaxy S26+,1,1299,03/21/26 02:33
149613,Sony WH-1000XM6,1,459,03/27/26 12:48
138788,BRAVIA 3 II 65,2,899,12/23/25 15:45
122640,BRAVIA 3 II 65,1,899,08/11/25 05:11
